id	basisOfRecord	occurrenceID	individualCount	occurrenceStatus	occurrenceRemarks	eventID	identifiedBy	identificationVerificationStatus	scientificNameID	scientificName	kingdom	taxonRank	vernacularName
ZNP:Birds:2019-07-C:FT	HumanObservation	ZNP:Birds:19:06031	0	absent		ZNP:Birds:2019-07-C:FT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:147436	Haematopus ostralegus Linnaeus, 1758	Animalia	species	Scholekster
ZNP:Birds:2019-07-C:DT	HumanObservation	ZNP:Birds:19:06032	1	present		ZNP:Birds:2019-07-C:DT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:147436	Haematopus ostralegus Linnaeus, 1758	Animalia	species	Scholekster
ZNP:Birds:2019-08-B:FT	HumanObservation	ZNP:Birds:19:06033	0	absent		ZNP:Birds:2019-08-B:FT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:147436	Haematopus ostralegus Linnaeus, 1758	Animalia	species	Scholekster
ZNP:Birds:2019-08-B:DT	HumanObservation	ZNP:Birds:19:06034	0	absent		ZNP:Birds:2019-08-B:DT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:147436	Haematopus ostralegus Linnaeus, 1758	Animalia	species	Scholekster
ZNP:Birds:2019-09-A:FT	HumanObservation	ZNP:Birds:19:06035	0	absent		ZNP:Birds:2019-09-A:FT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:147436	Haematopus ostralegus Linnaeus, 1758	Animalia	species	Scholekster
ZNP:Birds:2019-09-A:DT	HumanObservation	ZNP:Birds:19:06036	0	absent		ZNP:Birds:2019-09-A:DT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:147436	Haematopus ostralegus Linnaeus, 1758	Animalia	species	Scholekster
ZNP:Birds:2019-09-B:FT	HumanObservation	ZNP:Birds:19:06037	0	absent		ZNP:Birds:2019-09-B:FT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:147436	Haematopus ostralegus Linnaeus, 1758	Animalia	species	Scholekster
ZNP:Birds:2019-09-B:DT	HumanObservation	ZNP:Birds:19:06038	0	absent		ZNP:Birds:2019-09-B:DT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:147436	Haematopus ostralegus Linnaeus, 1758	Animalia	species	Scholekster
ZNP:Birds:2019-10-A:FT	HumanObservation	ZNP:Birds:19:06039	0	absent		ZNP:Birds:2019-10-A:FT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:147436	Haematopus ostralegus Linnaeus, 1758	Animalia	species	Scholekster
ZNP:Birds:2019-10-A:DT	HumanObservation	ZNP:Birds:19:06040	1	present		ZNP:Birds:2019-10-A:DT	Wouter Faveyts	validated	urn:lsid:marinespecies.org:taxname:147436	Haematopus ostralegus Linnaeus, 1758	Animalia	species	Scholekster
